axis,library,term,overlap,set_size_in_universe,list_size,universe_size,fold_enrichment,p_value,genes,q_value
shared,GO_BP,GOBP_BEHAVIOR,3,126,50,1500,0.7142857142857143,0.8071875285767773,Apoe|Cxcl12|Mef2c,1.0
shared,GO_BP,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,1,13,50,1500,2.3076923076923075,0.3575867388571701,Lgals1,1.0
shared,GO_BP,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,2,17,50,1500,3.5294117647058822,0.10775612872998955,Bst2|Lgals1,0.6484617196732176
shared,GO_BP,GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,1,28,50,1500,1.0714285714285714,0.616356933817995,Mef2c,1.0
shared,GO_BP,GOBP_BLASTOCYST_DEVELOPMENT,1,12,50,1500,2.5,0.33524969917904673,Junb,1.0
shared,GO_BP,GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,3,32,50,1500,2.8125,0.08778710247437263,Apoe|Cxcl12|Mef2c,0.5943918396702313
shared,GO_BP,GOBP_BLOOD_VESSEL_MORPHOGENESIS,7,136,50,1500,1.5441176470588236,0.16048174945983362,Apoe|C5ar1|Cxcl12|Junb|Pf4|Stab1|Tnfsf12,0.8073772225146428
shared,GO_BP,GOBP_BLOOD_VESSEL_REMODELING,1,13,50,1500,2.3076923076923075,0.3575867388571701,Mef2c,1.0
shared,GO_BP,GOBP_BODY_FLUID_SECRETION,1,17,50,1500,1.7647058823529411,0.4398083575301246,mt-Co2,1.0
shared,GO_BP,GOBP_BODY_MORPHOGENESIS,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_BONE_DEVELOPMENT,3,36,50,1500,2.5,0.11530992591822377,Mef2c|Ptprc|Tyrobp,0.6764571466321792
shared,GO_BP,GOBP_BONE_MINERALIZATION,1,26,50,1500,1.1538461538461537,0.5889329235095868,Mef2c,1.0
shared,GO_BP,GOBP_BONE_MORPHOGENESIS,1,14,50,1500,2.142857142857143,0.3791877227557184,Mef2c,1.0
shared,GO_BP,GOBP_BONE_REMODELING,1,15,50,1500,2.0,0.4000764265660914,Ctss,1.0
shared,GO_BP,GOBP_BONE_RESORPTION,1,10,50,1500,3.0,0.2882684421548648,Ctss,1.0
shared,GO_BP,GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0,21,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,1,13,50,1500,2.3076923076923075,0.3575867388571701,Cxcl12,1.0
shared,GO_BP,GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,2,30,50,1500,2.0,0.26406742974514547,Ctsd|Cxcl12,1.0
shared,GO_BP,GOBP_BROWN_FAT_CELL_DIFFERENTIATION,0,16,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_B_CELL_ACTIVATION,6,31,50,1500,5.806451612903225,0.00039415640715090695,Laptm5|Lgals1|Lilrb4a|Mef2c|Ptprc|Tyrobp,0.03050019817239161
shared,GO_BP,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,3,10,50,1500,9.0,0.0035480063258161673,Lgals1|Lilrb4a|Ptprc,0.09835782088653144
shared,GO_BP,GOBP_B_CELL_DIFFERENTIATION,4,18,50,1500,6.666666666666667,0.002369698940448127,Laptm5|Lgals1|Lilrb4a|Ptprc,0.08303646146432864
shared,GO_BP,GOBP_B_CELL_MEDIATED_IMMUNITY,4,16,50,1500,7.5,0.0014809065320289638,C1qa|C1qc|Csf2rb2|Ptprc,0.06484054681158491
shared,GO_BP,GOBP_B_CELL_PROLIFERATION,3,16,50,1500,5.625,0.014373895602843016,Mef2c|Ptprc|Tyrobp,0.2162738921724065
shared,GO_BP,GOBP_CALCIUM_ION_HOMEOSTASIS,2,49,50,1500,1.2244897959183674,0.4924325236817257,Apoe|Ptprc,1.0
shared,GO_BP,GOBP_CALCIUM_ION_IMPORT,1,13,50,1500,2.3076923076923075,0.3575867388571701,Cxcl12,1.0
shared,GO_BP,GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,1,22,50,1500,1.3636363636363638,0.5281983764075895,Ptprc,1.0
shared,GO_BP,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,1,43,50,1500,0.6976744186046512,0.7721193007548377,Ptprc,1.0
shared,GO_BP,GOBP_CALCIUM_ION_TRANSPORT,2,67,50,1500,0.8955223880597015,0.6651326043560877,Cxcl12|Ptprc,1.0
shared,GO_BP,GOBP_CALCIUM_MEDIATED_SIGNALING,1,38,50,1500,0.7894736842105263,0.7287458866817691,Ptprc,1.0
shared,GO_BP,GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,0,29,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,2,25,50,1500,2.4,0.20153398901832625,Lilrb4a|Pik3ap1,0.9047619843088474
shared,GO_BP,GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,2,29,50,1500,2.0689655172413794,0.25147901761228364,Apoe|Dab2,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0,13,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,1,23,50,1500,1.3043478260869565,0.5441591891136924,mt-Nd4,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0,19,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,1,57,50,1500,0.5263157894736842,0.8605491527572983,mt-Nd4,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_HOMEOSTASIS,0,36,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_METABOLIC_PROCESS,1,36,50,1500,0.8333333333333334,0.7092162291569126,Cbr2,1.0
shared,GO_BP,GOBP_CARBOHYDRATE_TRANSPORT,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_CELL_DEVELOPMENT,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_CHAMBER_DEVELOPMENT,2,32,50,1500,1.875,0.2892565406012864,Ly6e|Mef2c,1.0
shared,GO_BP,GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,2,29,50,1500,2.0689655172413794,0.25147901761228364,Ly6e|Mef2c,1.0
shared,GO_BP,GOBP_CARDIAC_CONDUCTION,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,1,26,50,1500,1.1538461538461537,0.5889329235095868,Mef2c,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION,1,12,50,1500,2.5,0.33524969917904673,Mef2c,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_CONTRACTION,0,23,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,2,48,50,1500,1.25,0.4813877414329201,Ly6e|Mef2c,1.0
shared,GO_BP,GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,1,15,50,1500,2.0,0.4000764265660914,Ly6e,1.0
shared,GO_BP,GOBP_CARDIAC_SEPTUM_DEVELOPMENT,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_SEPTUM_MORPHOGENESIS,0,18,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,2,25,50,1500,2.4,0.20153398901832625,Ly6e|Mef2c,0.9047619843088474
shared,GO_BP,GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS,2,16,50,1500,3.75,0.0970847228115921,Ly6e|Mef2c,0.6211128920032959
shared,GO_BP,GOBP_CARDIOCYTE_DIFFERENTIATION,1,39,50,1500,0.7692307692307692,0.7380227031427208,Mef2c,1.0
shared,GO_BP,GOBP_CARTILAGE_DEVELOPMENT,1,35,50,1500,0.8571428571428571,0.6989411842507965,Mef2c,1.0
shared,GO_BP,GOBP_CATECHOLAMINE_SECRETION,2,14,50,1500,4.285714285714286,0.07677394817604072,Cxcl12|Ly6e,0.5400764752643556
shared,GO_BP,GOBP_CATECHOLAMINE_TRANSPORT,2,15,50,1500,4.0,0.08674586941049843,Cxcl12|Ly6e,0.5897993213056901
shared,GO_BP,GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,13,50,1500,2.3076923076923075,0.3575867388571701,Ly6e,1.0
shared,GO_BP,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,3,19,50,1500,4.736842105263158,0.023183209906023995,Lgals1|Lilrb4a|Pf4,0.29313654236641734
shared,GO_BP,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,2,15,50,1500,4.0,0.08674586941049843,Lgals1|Pf4,0.5897993213056901
shared,GO_BP,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,2,25,50,1500,2.4,0.20153398901832625,Cflar|Mef2c,0.9047619843088474
shared,GO_BP,GOBP_CELLULAR_COMPONENT_DISASSEMBLY,3,43,50,1500,2.0930232558139537,0.17002286447600135,C1qa|C1qc|Ctss,0.8321902252213922
shared,GO_BP,GOBP_CELLULAR_COMPONENT_MAINTENANCE,1,14,50,1500,2.142857142857143,0.3791877227557184,Apoe,1.0
shared,GO_BP,GOBP_CELLULAR_EXTRAVASATION,1,13,50,1500,2.3076923076923075,0.3575867388571701,Cxcl12,1.0
shared,GO_BP,GOBP_CELLULAR_HOMEOSTASIS,2,95,50,1500,0.6315789473684211,0.838486405012218,Apoe|Ptprc,1.0
shared,GO_BP,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,2,10,50,1500,6.0,0.04131092728840577,Apoe|Gpx3,0.3858060738141343
shared,GO_BP,GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,1,43,50,1500,0.6976744186046512,0.7721193007548377,Cxcl12,1.0
shared,GO_BP,GOBP_CELLULAR_RESPIRATION,3,17,50,1500,5.294117647058823,0.01704917842361118,mt-Co2|mt-Co3|mt-Nd4,0.2409123038118971
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,1,37,50,1500,0.8108108108108107,0.7191473688714989,Cul4b,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,4,34,50,1500,3.5294117647058822,0.024233122928500488,Lilrb4a|Mef2c|Mrc1|Pf4,0.300601715716132
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,3,20,50,1500,4.5,0.026644162448827665,Cpne2|Junb|Mef2c,0.30589546993077577
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_CAMP,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0,23,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0,40,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,4,167,50,1500,0.718562874251497,0.8267654557216778,Cflar|Ctsd|Dab2|Mef2c,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_HEAT,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,3,83,50,1500,1.0843373493975903,0.5308117699803918,Ctsd|Dab2|Mef2c,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_HYPOXIA,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1,36,50,1500,0.8333333333333334,0.7092162291569126,Ctsd,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,0,13,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_KETONE,0,13,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_LIPID,5,71,50,1500,2.112676056338028,0.08340125965686701,Dab2|Lilrb4a|Mef2c|Mrc1|Pf4,0.5816611456755746
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_METAL_ION,3,37,50,1500,2.4324324324324325,0.12265434187292903,Cpne2|Junb|Mef2c,0.6896654171055698
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,4,104,50,1500,1.1538461538461537,0.4612835281471567,Cflar|Ctsd|Ly6e|Mef2c,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,0,26,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0,28,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,7,169,50,1500,1.242603550295858,0.32985569831118816,Cflar|Ctsd|Lilrb4a|Ly6e|Mef2c|Mrc1|Pf4,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0,23,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,1,51,50,1500,0.5882352941176471,0.8277789323376701,Ctsd,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_RADIATION,1,14,50,1500,2.142857142857143,0.3791877227557184,Cul4b,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0,21,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_STARVATION,0,17,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,1,17,50,1500,1.7647058823529411,0.4398083575301246,Dab2,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_STRESS,4,149,50,1500,0.8053691275167785,0.7494894888118877,Apoe|Cul4b|Cxcl12|Mef2c,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,2,17,50,1500,3.5294117647058822,0.10775612872998955,Apoe|Gpx3,0.6484617196732176
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0,35,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,2,25,50,1500,2.4,0.20153398901832625,Ccl4|Mef2c,0.9047619843088474
shared,GO_BP,GOBP_CELLULAR_SENESCENCE,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_ACTIVATION,12,146,50,1500,2.4657534246575343,0.0021338175782459248,Apoe|C1qa|C5ar1|Cxcl12|Laptm5|Lgals1|Lilrb4a|Mef2c|Pf4|Ptprc|Tec|Tyrobp,0.07705452365888062
shared,GO_BP,GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,5,44,50,1500,3.409090909090909,0.013652438310575388,Lgals1|Lilrb4a|Pf4|Ptprc|Tyrobp,0.2112877357589048
shared,GO_BP,GOBP_CELL_ADHESION,9,251,50,1500,1.0756972111553784,0.463495470938325,Cxcl12|Dab2|Laptm5|Lgals1|Lilrb4a|Pf4|Ptprc|Siglech|Stab1,1.0
shared,GO_BP,GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0,18,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CELL_ADHESION,6,137,50,1500,1.3138686131386863,0.30307687090699703,Cxcl12|Laptm5|Lgals1|Lilrb4a|Pf4|Ptprc,1.0
shared,GO_BP,GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,1,42,50,1500,0.7142857142857143,0.764026946378234,Lgals1,1.0
shared,GO_BP,GOBP_CELL_CELL_JUNCTION_ASSEMBLY,0,28,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0,39,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CELL_SIGNALING,9,204,50,1500,1.3235294117647058,0.23053124373526787,Apoe|Cxcl12|Dab2|Ly6e|Mef2c|Nrgn|Slc6a6|Stab1|Tyrobp,0.9791871726231405
shared,GO_BP,GOBP_CELL_CHEMOTAXIS,4,69,50,1500,1.7391304347826089,0.19457719500567752,C5ar1|Ccl4|Cxcl12|Pf4,0.9047619843088474
shared,GO_BP,GOBP_CELL_CYCLE,3,136,50,1500,0.6617647058823529,0.8477624283870748,Cul4b|Junb|Ptprc,1.0
shared,GO_BP,GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0,14,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,1,33,50,1500,0.9090909090909091,0.6773123609777841,Cul4b,1.0
shared,GO_BP,GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,0,16,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_CYCLE_PHASE_TRANSITION,2,56,50,1500,1.0714285714285714,0.5656064838861655,Cul4b|Ptprc,1.0
shared,GO_BP,GOBP_CELL_CYCLE_PROCESS,2,103,50,1500,0.5825242718446603,0.8707040201360202,Cul4b|Ptprc,1.0
shared,GO_BP,GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,13,50,1500,2.3076923076923075,0.3575867388571701,Mef2c,1.0
shared,GO_BP,GOBP_CELL_DIVISION,0,50,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_FATE_COMMITMENT,2,41,50,1500,1.4634146341463414,0.40039713749493766,Lgals1|Mef2c,1.0
shared,GO_BP,GOBP_CELL_FATE_DETERMINATION,1,10,50,1500,3.0,0.2882684421548648,Mef2c,1.0
shared,GO_BP,GOBP_CELL_FATE_SPECIFICATION,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_GROWTH,4,74,50,1500,1.6216216216216215,0.23019799603042054,Apoe|Bst2|Cxcl12|Dab2,0.9791871726231405
shared,GO_BP,GOBP_CELL_JUNCTION_ASSEMBLY,1,93,50,1500,0.3225806451612903,0.9614386833376959,Mef2c,1.0
shared,GO_BP,GOBP_CELL_JUNCTION_ORGANIZATION,5,155,50,1500,0.9677419354838709,0.602312871770917,Apoe|C1qa|C1qc|C5ar1|Mef2c,1.0
shared,GO_BP,GOBP_CELL_KILLING,4,20,50,1500,6.0,0.003571145496803295,Cxcl12|Lyz2|Ptprc|Tyrobp,0.09835782088653144
shared,GO_BP,GOBP_CELL_MATRIX_ADHESION,0,45,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_MATURATION,1,33,50,1500,0.9090909090909091,0.6773123609777841,C1qa,1.0
shared,GO_BP,GOBP_CELL_MIGRATION,9,260,50,1500,1.0384615384615385,0.5095840243446542,Apoe|Bst2|C5ar1|Ccl4|Cxcl12|Dab2|Mef2c|Pf4|Ptprc,1.0
shared,GO_BP,GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0,17,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_MORPHOGENESIS,4,175,50,1500,0.6857142857142857,0.8544074821115916,Apoe|Cxcl12|Dab2|Mef2c,1.0
shared,GO_BP,GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,3,107,50,1500,0.8411214953271028,0.7063872920661782,Apoe|Cxcl12|Mef2c,1.0
shared,GO_BP,GOBP_CELL_MOTILITY,9,294,50,1500,0.9183673469387754,0.6710677759138266,Apoe|Bst2|C5ar1|Ccl4|Cxcl12|Dab2|Mef2c|Pf4|Ptprc,1.0
shared,GO_BP,GOBP_CELL_PROJECTION_ASSEMBLY,0,63,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_PROJECTION_MORPHOGENESIS,3,130,50,1500,0.6923076923076924,0.8243720051473609,Apoe|Cxcl12|Mef2c,1.0
shared,GO_BP,GOBP_CELL_PROJECTION_ORGANIZATION,8,255,50,1500,0.9411764705882353,0.6359403612709958,Apoe|Cflar|Cul4b|Cxcl12|Dab2|Lgals1|Mef2c|Mylip,1.0
shared,GO_BP,GOBP_CELL_RECOGNITION,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_SUBSTRATE_ADHESION,2,72,50,1500,0.8333333333333334,0.7041110769964758,Dab2|Lgals1,1.0
shared,GO_BP,GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0,20,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1,47,50,1500,0.6382978723404256,0.8018554794378209,Dab2,1.0
shared,GO_BP,GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,1,86,50,1500,0.3488372093023256,0.950359710835991,Ctsd,1.0
shared,GO_BP,GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,2,19,50,1500,3.1578947368421053,0.12996801648711176,Csf2rb2|Ptprc,0.7050821437679359
shared,GO_BP,GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,6,175,50,1500,1.0285714285714287,0.5378928244086646,C1qa|C5ar1|Cul4b|Cxcl12|Tyrobp|mt-Nd4,1.0
shared,GO_BP,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,0,19,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0,44,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CEREBRAL_CORTEX_DEVELOPMENT,0,24,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CHEMICAL_HOMEOSTASIS,3,120,50,1500,0.75,0.7788772987021184,Apoe|Mylip|Ptprc,1.0
shared,GO_BP,GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,1,26,50,1500,1.1538461538461537,0.5889329235095868,Mef2c,1.0
shared,GO_BP,GOBP_CHEMOKINE_PRODUCTION,1,20,50,1500,1.5,0.49461650530034706,Lilrb4a,1.0
shared,GO_BP,GOBP_CHLORIDE_TRANSPORT,0,15,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CHONDROCYTE_DIFFERENTIATION,1,21,50,1500,1.4285714285714286,0.5116902720131731,Mef2c,1.0
shared,GO_BP,GOBP_CHROMATIN_ORGANIZATION,1,47,50,1500,0.6382978723404256,0.8018554794378209,Ptprc,1.0
shared,GO_BP,GOBP_CHROMOSOME_LOCALIZATION,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CHROMOSOME_ORGANIZATION,0,31,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CHROMOSOME_SEGREGATION,0,30,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CILIUM_MOVEMENT,0,36,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CILIUM_ORGANIZATION,0,40,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,0,31,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CIRCADIAN_RHYTHM,0,25,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,10,209,50,1500,1.4354066985645932,0.1465811227382752,Apoe|C5ar1|Cflar|Cxcl12|Junb|Ly6e|Mef2c|Pf4|Stab1|Tnfsf12,0.7537795077522064
shared,GO_BP,GOBP_CIRCULATORY_SYSTEM_PROCESS,3,101,50,1500,0.8910891089108911,0.6675402166946223,Apoe|Ccl4|Ttr,1.0
shared,GO_BP,GOBP_COGNITION,3,66,50,1500,1.3636363636363635,0.3791751470741036,Apoe|C5ar1|Mef2c,1.0
shared,GO_BP,GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,0,21,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0,18,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_COLLAGEN_METABOLIC_PROCESS,1,18,50,1500,1.6666666666666667,0.45869546617711976,Ctss,1.0
shared,GO_BP,GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,0,22,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_COMPLEMENT_ACTIVATION,2,11,50,1500,5.454545454545455,0.04943234891824236,C1qa|C1qc,0.41405962367084453
shared,GO_BP,GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,2,48,50,1500,1.25,0.4813877414329201,Cflar|Mef2c,1.0
shared,GO_BP,GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,1,13,50,1500,2.3076923076923075,0.3575867388571701,Mef2c,1.0
shared,GO_BP,GOBP_CYTOKINESIS,0,18,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,7,73,50,1500,2.8767123287671237,0.008970673441075537,Ccl4|Csf2rb2|Cxcl12|Ifitm3|Laptm5|Pf4|Ptprc,0.17487271847704158
